5 0.00019960000000000 0.00005400000000000 0.00052000000000000 0.00000000000000052 0.00000000000000022 0.00000000000000082
10 0.00014500000000000 0.00012900000000000 0.00016900000000000 0.00000000000000207 0.00000000000000168 0.00000000000000314
15 0.00026460000000000 0.00018900000000000 0.00031700000000000 0.00000000000001061 0.00000000000000501 0.00000000000002469
20 0.00029240000000000 0.00027000000000000 0.00031200000000000 0.00000000000000654 0.00000000000000528 0.00000000000000823
25 0.00038900000000000 0.00037500000000000 0.00040500000000000 0.00000000000001337 0.00000000000000991 0.00000000000002143
30 0.00049800000000000 0.00049200000000000 0.00050800000000000 0.00000000000002904 0.00000000000001433 0.00000000000006407
35 0.00065680000000000 0.00063600000000000 0.00072000000000000 0.00000000000005716 0.00000000000002080 0.00000000000009302
40 0.00090600000000000 0.00080700000000000 0.00120100000000000 0.00000000000002875 0.00000000000002768 0.00000000000003042
45 0.00117240000000000 0.00099800000000000 0.00171900000000000 0.00000000000003850 0.00000000000003287 0.00000000000004513
50 0.00134160000000000 0.00123400000000000 0.00154900000000000 0.00000000000005681 0.00000000000004378 0.00000000000009782
60 0.00194300000000000 0.00185300000000000 0.00214800000000000 0.00000000000008003 0.00000000000005460 0.00000000000013680
70 0.00275740000000000 0.00267900000000000 0.00288100000000000 0.00000000000011419 0.00000000000010080 0.00000000000013183
80 0.00375260000000000 0.00371600000000000 0.00377800000000000 0.00000000000012317 0.00000000000010583 0.00000000000014908
90 0.00503220000000000 0.00500200000000000 0.00507200000000000 0.00000000000042516 0.00000000000020826 0.00000000000106450
100 0.00698960000000000 0.00667300000000000 0.00725400000000000 0.00000000000034087 0.00000000000020035 0.00000000000046841
110 0.00878900000000000 0.00868200000000000 0.00888800000000000 0.00000000000063013 0.00000000000032959 0.00000000000145481
120 0.01118180000000000 0.01113700000000000 0.01124400000000000 0.00000000000051330 0.00000000000035432 0.00000000000075986
130 0.01404920000000000 0.01366500000000000 0.01451500000000000 0.00000000000039666 0.00000000000032270 0.00000000000053444
140 0.01758040000000000 0.01702200000000000 0.01874100000000000 0.00000000000103517 0.00000000000058131 0.00000000000205576
150 0.02145940000000000 0.02064900000000000 0.02260100000000000 0.00000000000064266 0.00000000000047345 0.00000000000091754
160 0.02559980000000000 0.02501400000000000 0.02686300000000000 0.00000000000051500 0.00000000000047257 0.00000000000057975
170 0.03035580000000000 0.02965500000000000 0.03146400000000000 0.00000000000133939 0.00000000000074095 0.00000000000196249
180 0.03692900000000000 0.03506800000000000 0.03948200000000000 0.00000000000089586 0.00000000000063832 0.00000000000113882
190 0.04165820000000000 0.04145900000000000 0.04191599999999999 0.00000000000115729 0.00000000000076882 0.00000000000174515
200 0.04863359999999999 0.04755899999999997 0.05012700000000000 0.00000000000192245 0.00000000000112596 0.00000000000369198
210 0.05623120000000002 0.05551800000000003 0.05706300000000000 0.00000000000128342 0.00000000000081838 0.00000000000182421
220 0.06558020000000001 0.06409400000000000 0.06714600000000000 0.00000000000674291 0.00000000000128341 0.00000000001928166
230 0.07262879999999999 0.07191699999999999 0.07364400000000000 0.00000000000134480 0.00000000000101636 0.00000000000165153
240 0.08220479999999999 0.08023200000000000 0.08424300000000000 0.00000000000127809 0.00000000000078378 0.00000000000197361
250 0.09292240000000002 0.09132800000000001 0.09646800000000000 0.00000000000605065 0.00000000000158471 0.00000000001886243
