100 0.00001750000000000 0.00000800000000000 0.00003300000000000 0.00259150000000000 0.00238600000000000 0.00290700000000000 0.00038855000000000 0.00035300000000000 0.00049100000000000 0.00000000000000000 0.00000000000000000 0.00000000000000000
200 0.00001595000000000 0.00001000000000000 0.00002800000000000 0.00507530000000000 0.00480900000000000 0.00545100000000000 0.00074340000000000 0.00067500000000000 0.00120900000000000 0.00000000000000000 0.00000000000000000 0.00000000000000000
300 0.00002070000000000 0.00001200000000000 0.00003500000000000 0.00769145000000000 0.00722100000000000 0.00802600000000000 0.00105850000000000 0.00095500000000000 0.00122600000000000 0.00000000000000000 0.00000000000000000 0.00000000000000000
400 0.00002165000000000 0.00001400000000000 0.00003900000000000 0.01004855000000000 0.00950900000000000 0.01068500000000000 0.00135110000000000 0.00131000000000000 0.00140000000000000 0.00000000000000000 0.00000000000000000 0.00000000000000000
500 0.00002370000000000 0.00001500000000000 0.00004000000000000 0.01224475000000000 0.01182600000000000 0.01330600000000004 0.00167675000000000 0.00151900000000000 0.00183500000000000 0.00000000000000000 0.00000000000000000 0.00000000000000000
600 0.00002495000000000 0.00001500000000000 0.00004200000000000 0.01478940000000000 0.01412600000000000 0.01563500000000000 0.00199020000000000 0.00183800000000000 0.00211800000000000 0.00000000000000000 0.00000000000000000 0.00000000000000000
700 0.00002685000000000 0.00001700000000000 0.00004200000000000 0.01722220000000000 0.01664900000000000 0.01979300000000000 0.00248005000000000 0.00230300000000000 0.00382200000000000 0.00000000000000000 0.00000000000000000 0.00000000000000000
800 0.00002675000000000 0.00001900000000000 0.00003700000000000 0.01997320000000000 0.01899100000000000 0.02118900000000000 0.00268070000000000 0.00257200000000000 0.00286500000000000 0.00000000000000000 0.00000000000000000 0.00000000000000000
900 0.00003300000000000 0.00002000000000000 0.00007200000000000 0.02281470000000000 0.02159000000000000 0.02422000000000000 0.00303375000000000 0.00274600000000000 0.00329000000000000 0.00000000000000000 0.00000000000000000 0.00000000000000000
1000 0.00003175000000000 0.00002100000000000 0.00005700000000000 0.02463215000000000 0.02370600000000000 0.02621200000000000 0.00336810000000000 0.00310700000000000 0.00369900000000000 0.00000000000000000 0.00000000000000000 0.00000000000000000
1100 0.00002970000000000 0.00002200000000000 0.00004200000000000 0.02751770000000000 0.02606900000000000 0.02951900000000000 0.00367440000000000 0.00352600000000000 0.00402700000000000 0.00000000000000000 0.00000000000000000 0.00000000000000000
1200 0.00003390000000000 0.00002300000000000 0.00005700000000000 0.02934765000000000 0.02848500000000000 0.03078300000000000 0.00395300000000000 0.00374500000000000 0.00410400000000000 0.00000000000000000 0.00000000000000000 0.00000000000000000
1300 0.00003455000000000 0.00002400000000000 0.00007200000000000 0.03135615000000000 0.03072700000000000 0.03254600000000000 0.00427350000000000 0.00384900000000000 0.00459700000000000 0.00000000000000000 0.00000000000000000 0.00000000000000000
1400 0.00003845000000000 0.00002500000000000 0.00009700000000000 0.03403870000000000 0.03318000000000000 0.03611700000000000 0.00464525000000000 0.00439100000000000 0.00490000000000000 0.00000000000000000 0.00000000000000000 0.00000000000000000
1500 0.00003960000000000 0.00002600000000000 0.00007700000000000 0.03680874999999999 0.03568100000000000 0.03892000000000000 0.00500795000000000 0.00482300000000000 0.00538000000000000 0.00000000000000000 0.00000000000000000 0.00000000000000000
