0.100000 0.00074410000000000 0.00004700000000000 0.01223800000000000 0.02568420000000000 0.01721700000000000 0.03298000000000000 0.00473855000000000 0.00305600000000000 0.00722200000000000 0.00000000000000000 0.00000000000000000 0.00000000000000000
0.200000 0.00012930000000000 0.00004600000000000 0.00040400000000000 0.03205145000000000 0.02088100000000000 0.04608800000000000 0.00879370000000000 0.00614600000000000 0.01181700000000000 0.00000000000000000 0.00000000000000000 0.00000000000000000
0.300000 0.00006660000000000 0.00003800000000000 0.00010900000000000 0.04508740000000000 0.03006200000000001 0.05656900000000000 0.01226565000000000 0.00882900000000000 0.01729900000000000 0.00000000000000000 0.00000000000000000 0.00000000000000000
0.400000 0.00010970000000000 0.00004900000000000 0.00031200000000000 0.05259855000000001 0.03976100000000000 0.06990399999999999 0.01612620000000000 0.01197100000000000 0.02138900000000000 0.00000000000000000 0.00000000000000000 0.00000000000000000
0.500000 0.00008060000000000 0.00004700000000000 0.00018400000000000 0.07052180000000001 0.05397700000000000 0.08964600000000000 0.01856755000000000 0.01436800000000000 0.02965300000000000 0.00000000000000000 0.00000000000000000 0.00000000000000000
0.600000 0.00007020000000000 0.00003900000000000 0.00013300000000000 0.08273654999999998 0.05862000000000000 0.10974399999999999 0.02228005000000000 0.01731299999999999 0.03084500000000000 0.00000000000000000 0.00000000000000000 0.00000000000000000
0.700000 0.00008895000000000 0.00004900000000000 0.00025900000000000 0.10209695000000001 0.07725000000000000 0.13680399999999998 0.02532155000000001 0.02012400000000000 0.03422000000000000 0.00000000000000000 0.00000000000000000 0.00000000000000000
0.800000 0.00006225000000000 0.00004500000000000 0.00016900000000000 0.11606685000000001 0.09200499999999999 0.14879200000000001 0.02609730000000000 0.02320300000000000 0.03692600000000000 0.00000000000000000 0.00000000000000000 0.00000000000000000
0.900000 0.00009830000000000 0.00003900000000000 0.00033600000000000 0.14211594999999999 0.10754399999999999 0.17210599999999998 0.03425015000000000 0.02562600000000000 0.04977600000000000 0.00000000000000000 0.00000000000000000 0.00000000000000000
1.000000 0.00009350000000000 0.00004600000000000 0.00056700000000000 0.18222174999999999 0.14377899999999999 0.28287799999999996 0.03645280000000000 0.02908200000000000 0.04788800000000000 0.00000000000000000 0.00000000000000000 0.00000000000000000
